STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,QGAG,Measurement Flag,Quality Flag,Units
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19990827 14:00,0.68, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19990827 14:15,999.99,[, ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19990901 00:15,0.68,N, ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19990903 14:30,0.70, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19990903 14:45,0.71, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19990903 15:15,0.72, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19990906 03:15,0.73, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19990906 13:45,0.74, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19990906 18:00,0.75, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19990907 07:30,0.76, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19990907 07:45,0.77, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19990907 09:30,0.78, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19990907 12:00,0.79, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19990923 07:15,0.80, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19990923 09:00,0.81, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19990923 11:45,0.82, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19990928 14:00,0.82, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19990928 14:15,999.99,[, ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991001 00:15,0.82,N, ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991006 23:15,0.83, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991007 00:45,0.84, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991007 02:15,0.85, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991007 11:45,0.86, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991028 15:30,0.87, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991029 03:30,0.88, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991029 03:45,0.89, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991029 12:30,0.90, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991029 12:45,0.90, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991029 13:00,999.99,{, ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991029 13:30,999.99,}, ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991029 13:45,0.90, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991101 00:15,0.90, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991105 14:15,0.90, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991105 14:30,999.99,[, ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991108 15:00,999.99,], ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991108 15:15,0.90,N, ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991111 21:30,0.91, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991112 01:45,0.92, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991120 18:30,0.93, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991120 19:45,0.94, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991120 21:00,0.95, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991120 22:15,0.96, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991121 12:15,0.97, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991122 13:30,0.98, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991124 06:30,0.99, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991124 14:15,1.00, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991124 16:45,1.01, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991124 19:15,1.02, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991125 00:30,1.03, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991128 13:00,1.04, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991201 00:15,1.04, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991204 13:00,1.05, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991204 14:30,1.06, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991204 15:45,1.07, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991204 16:00,1.08, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991204 17:45,1.09, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991205 19:30,1.10, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991205 21:00,1.11, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991206 00:30,1.13, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991206 03:45,1.14, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991206 15:45,1.14, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991206 16:15,1.15,N, ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991207 03:00,1.16, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991207 04:30,1.17, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991207 09:15,1.18, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991208 00:15,1.19, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991210 05:15,1.20, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991210 11:45,1.21, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991213 06:15,1.22, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991213 11:30,1.23, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991213 14:15,1.24, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991213 22:15,1.25, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991214 00:45,1.26, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991216 10:15,1.27, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991217 05:00,1.28, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991217 11:15,1.29, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991218 10:30,1.30, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991221 05:00,1.31, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991221 07:15,1.32, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,19991221 10:45,1.33, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000101 00:15,1.33, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000102 03:00,1.34, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000102 04:30,1.35, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000102 07:45,1.36, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000103 02:15,1.37, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000103 10:00,1.38, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000104 11:15,1.39, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000104 16:45,1.38,V, ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000104 22:45,1.39, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000105 11:45,1.40, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000106 14:15,1.40, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000106 14:30,0.26,N, ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000108 18:30,0.27, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000108 23:30,0.28, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000110 05:00,0.29, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000110 08:45,0.30, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000110 12:00,0.31, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000111 11:00,0.32, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000111 19:30,0.33, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000111 20:30,0.34, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000111 22:00,0.35, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000118 06:00,0.36, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000118 09:45,0.37, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000118 10:30,0.38, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000118 11:15,0.39, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000119 00:45,0.40, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000119 01:00,0.41, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000121 06:00,0.42, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000121 07:00,0.43, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000121 08:30,0.44, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000121 12:15,0.45, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000125 04:15,0.46, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000125 07:30,0.47, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000125 09:45,0.48, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000125 11:15,0.49, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000125 12:45,0.50, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000125 14:30,0.51, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000125 16:30,0.52, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000126 11:15,0.53, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000131 10:00,0.54, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000131 13:30,0.55, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000201 00:15,0.55, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000201 13:15,0.56, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000210 10:15,0.57, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000211 00:45,0.58, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000211 02:00,0.59, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000211 03:00,0.60, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000211 05:00,0.61, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000211 12:30,0.62, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000211 13:45,0.63,N, ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000212 08:45,0.64, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000212 10:45,0.65, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000212 13:30,0.66, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000212 17:15,0.67, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000212 18:00,0.68, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000212 20:00,0.69, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000212 21:00,0.70, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000214 01:00,0.71, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000214 14:15,0.72, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000214 22:00,0.73, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000215 11:30,0.74, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000215 13:45,0.75, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000217 03:00,0.76, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000217 23:00,0.77, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000218 12:45,0.78, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000221 19:30,0.79, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000221 20:45,0.80, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000221 22:45,0.81, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000222 11:00,0.82, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000222 13:30,0.83, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000224 02:45,0.84, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000224 05:45,0.85, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000224 08:30,0.86, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000224 16:00,0.87, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000224 19:00,0.88, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000224 21:15,0.89, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000224 23:30,0.90, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000226 12:15,0.91, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000228 09:00,0.92, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000228 13:45,0.93, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000229 12:00,0.94, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000301 00:15,0.94, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000307 11:15,0.95, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000308 22:15,0.96, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000309 03:45,0.97, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000309 04:00,0.98, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000309 10:45,0.99, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000309 13:00,1.00, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000310 02:45,1.01, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000310 03:45,1.02, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000310 05:15,1.03, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000310 10:15,1.04, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000312 01:00,1.05, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000313 10:15,1.06, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000315 15:45,1.07, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000317 03:00,1.08, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000317 05:00,1.09, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000317 07:15,1.10, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000319 16:30,1.11, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000319 21:00,1.12, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000320 04:45,1.13, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000321 11:15,1.14, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000328 08:45,1.15, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000328 10:30,1.16, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000328 11:30,1.17, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000328 13:00,1.18, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000330 06:45,1.19, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000330 12:45,1.20, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000401 00:15,1.20, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000407 11:00,1.20, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000407 11:15,999.99,[, ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000407 13:45,999.99,], ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000407 14:00,1.20,N, ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000414 04:00,1.21, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000414 08:15,1.22, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000414 08:30,1.23, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000414 09:30,1.24, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000414 10:00,1.25, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000414 13:45,1.26, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000414 16:00,1.27, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000415 08:15,1.28, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000415 13:00,1.29, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000416 05:15,1.29, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000417 10:30,1.29, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000417 14:30,1.29, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000505 10:15,1.29, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000505 10:30,999.99,{, ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000505 15:15,999.99,}, ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000505 15:45,0.07,N, ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000531 23:45,0.07, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000601 00:15,999.99,[, ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000601 06:00,999.99,], ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000601 06:15,0.00, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000601 06:30,0.00, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000601 06:45,999.99,{, ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000701 00:15,0.00,g, ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000701 00:30,999.99,{, ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000701 20:00,999.99,}, ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000701 20:15,999.99,[, ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000720 12:00,999.99,], ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000720 12:15,0.60,N, ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000725 13:00,0.61, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000801 00:15,0.61, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000804 12:45,0.61, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000804 16:45,0.61,N, ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000815 19:00,0.62, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000818 16:15,0.63, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000818 19:00,0.64, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000818 22:30,0.65, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000818 23:00,0.66, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000818 23:45,0.67, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000823 15:00,0.69, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000823 15:15,0.70, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000823 15:30,0.73, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000824 10:45,0.74, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000826 19:30,0.78, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000826 20:15,0.79, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000826 20:45,0.80, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000827 11:30,0.81, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000829 20:00,0.82, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000830 17:30,0.83, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000830 19:15,0.84, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000830 19:45,0.85, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000830 20:00,0.86, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000830 20:30,0.87, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000830 21:00,0.88, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000830 21:30,0.89, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000831 00:30,0.90, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000831 02:15,0.91, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000831 03:15,0.92, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000831 04:00,0.93, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000831 04:45,0.94, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000831 05:15,0.95, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000831 09:15,0.96, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000831 17:15,0.97, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000901 00:15,0.97, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000901 13:45,0.98, , ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000901 15:30,0.00,P, ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000908 16:30,0.01,P, ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000911 11:30,0.04,P, ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000913 12:00,0.22,P, ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000914 19:00,0.22,P, ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000915 18:45,0.22,P, ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000916 18:30,0.22,P, ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000921 15:00,0.23,P, ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000921 16:00,0.24,P, ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000921 16:15,0.25,P, ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000921 20:15,0.26,P, ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000922 07:15,0.27,P, ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000922 20:45,0.28,P, ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000922 22:00,0.29,P, ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000922 23:30,0.30,P, ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000923 00:45,0.32,P, ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000923 01:15,0.33,P, ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000923 02:00,0.34,P, ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000923 02:45,0.35,P, ,HT
COOP:420342,ARGENTA UT US,2127.5,40.64,-111.67833,20000923 03:45,0.36,P, ,HT
